id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11630890,Live close to the water!,33893692,Jessica,,Södermalms,59.31786,18.02741,Entire home/apt,792,1,2,2016-03-28,0.05,1,0
11632219,3 room ap 7 minuter från Söder,61639566,Nina,,Skarpnäcks,59.29545,18.11024,Entire home/apt,499,4,0,,,2,0
11632533,1 room 7 minutes from Södermalm,61639566,Nina,,Skarpnäcks,59.29396,18.10852,Private room,352,4,2,2016-04-19,0.05,2,0
11632849,Appartment 30 meters from Metro!,61411346,Emil,,Kungsholmens,59.33248,18.01614,Entire home/apt,704,9,5,2018-08-01,0.12,1,0
11636823,2 Room apartment close to Globen,61670484,Jonas,,Skarpnäcks,59.29751,18.09716,Entire home/apt,1096,1,1,2016-05-15,0.02,1,0
11650592,Heart of Södermalm,61797302,Fanny,,Södermalms,59.31908,18.05444,Entire home/apt,851,2,7,2016-06-09,0.16,1,0
11653588,"Trendy Södermalm, quiet street",6131213,Jonas,,Södermalms,59.31105,18.07072,Entire home/apt,1497,4,1,2016-05-15,0.02,1,0
11672005,Great apartment in Södermalm,61972144,Sofia,,Södermalms,59.31272,18.07101,Entire home/apt,704,3,2,2017-07-21,0.05,1,0
11673901,3 room apartment in Bromma,38003531,Aleksa,,Bromma,59.34015,17.94578,Entire home/apt,646,10,2,2016-09-18,0.05,1,0
11676005,Charming apartment in Vasastan,37819513,Oscar,,Norrmalms,59.34043,18.04061,Entire home/apt,1203,2,0,,,1,0
11691161,Nice apartment in an exclusive area,26354395,Nhi,,Norrmalms,59.34734,18.06225,Entire home/apt,1096,2,1,2016-04-08,0.02,1,0
11695704,"Ljus, bekväm, centralt i Alvik.",62148646,Jola,,Bromma,59.33738,17.97718,Entire home/apt,391,2,1,2016-03-30,0.02,1,0
11705503,Pearl in the middle of Stockholm,14672627,Maria,,Norrmalms,59.33821,18.0613,Entire home/apt,2397,3,5,2017-08-28,0.13,1,0
11714041,"Big, light and cosy apartment!",62275136,Eddie,,Hässelby-Vällingby,59.3671,17.83399,Entire home/apt,499,1,1,2016-05-15,0.02,1,0
11716750,Nice house with pool near the city,62297259,Charlotte,,Skarpnäcks,59.27702,18.11349,Entire home/apt,1996,9,9,2019-07-19,0.23,1,194
11757293,Central modern 1 bedroom apartment!,62560122,Hanna,,Hägersten-Liljeholmens,59.29748,18.00255,Entire home/apt,421,3,8,2017-09-21,0.20,1,0
11758218,Big heirloom apartment in Stockholm,55564413,Oscar,,Södermalms,59.31627,18.06601,Entire home/apt,1399,1,3,2016-08-25,0.07,1,0
11763090,Cosy apartment at great location!,62608499,Fanny,,Södermalms,59.31744,18.04781,Entire home/apt,949,1,6,2017-06-19,0.15,2,0
11764844,Cosy 3r appartment close to metro,13772234,Magnus,,Hägersten-Liljeholmens,59.29872,17.99952,Entire home/apt,1145,1,0,,,1,0
11780867,"Big One-bedroom Apartment, central",46140356,Isabelle,,Östermalms,59.34363,18.09357,Entire home/apt,949,4,1,2016-05-16,0.02,1,0
11781957,Bohemic 2 room apartment,62736718,Maria,,Enskede-Årsta-Vantörs,59.29093,18.03736,Entire home/apt,196,1,1,2016-04-04,0.02,1,0
11789076,"Cozy, big apartment in SoFo",62784686,Anders,,Södermalms,59.31495,18.0795,Entire home/apt,1849,3,20,2017-06-19,0.47,1,0
11790856,Nice family apartment in Stockholm,62794848,Caroline,,Enskede-Årsta-Vantörs,59.29137,18.03292,Entire home/apt,1360,5,0,,,1,0
11805879,Cozy 2room apartment until 19th,61961162,Pierre-Emil,,Skarpnäcks,59.29803,18.0989,Entire home/apt,646,1,0,,,1,0
11807533,5 min walk to Globen,62887705,Alexander,,Skarpnäcks,59.2955,18.09185,Entire home/apt,597,4,14,2016-12-04,0.34,1,0
11822307,Doubleroom in hill-top shared villa,2122308,Irma,,Hägersten-Liljeholmens,59.30336,17.98772,Private room,294,2,0,,,1,0
11822625,"Fresh, cozy apart. with big patio",62975001,Janina,,Södermalms,59.31279,18.10004,Entire home/apt,1996,2,0,,,1,0
11834493,Apartment in the heart of Södermalm,63052697,Caroline,,Södermalms,59.31069,18.07258,Entire home/apt,1017,4,0,,,1,0
11847801,Top designed studio house Stockholm,3533358,Anders,,Bromma,59.35308,17.91805,Entire home/apt,890,1,164,2019-09-08,3.84,1,241
11857083,Summer-holiday in central Stockholm,38372197,Martin,,Södermalms,59.31501,18.09186,Entire home/apt,2348,7,0,,,1,0
11859406,Quiet Cozy Apartment Gamla Stan,3801088,Ina,,Södermalms,59.32286,18.06836,Entire home/apt,1419,4,8,2018-06-24,0.19,2,0
11860111,Cosy 2 roomer close to Globen in Stockholm,63217702,Kajsa,,Enskede-Årsta-Vantörs,59.29046,18.08784,Entire home/apt,2505,1,1,2016-05-15,0.02,1,0
11869077,Central apartment in Stockholm / Sofo Sodermalm,16561728,Olof,,Södermalms,59.31299,18.09215,Entire home/apt,1605,5,2,2016-06-12,0.05,1,3
11877614,Very Beautiful Flat in City-Centre,63207284,Jenni,,Kungsholmens,59.33275,18.03094,Entire home/apt,597,6,7,2016-05-26,0.16,1,0
11879807,43 sqm 5 min from Stockholm city,63344092,Christoffer,,Kungsholmens,59.33081,18.00711,Entire home/apt,548,1,4,2016-07-21,0.10,1,0
11883592,Light and spacious 2 room apartment,25656321,Linnéa,,Hägersten-Liljeholmens,59.28259,17.95836,Entire home/apt,479,1,1,2016-09-19,0.03,1,0
11884869,"Lovely, spacious apartment in Old Town",20901870,Elena,,Södermalms,59.32569,18.06657,Entire home/apt,1291,2,188,2019-09-21,4.44,1,328
11886139,"Central, modern and clean",63381286,Bert,,Östermalms,59.34635,18.10112,Private room,382,2,13,2018-11-11,0.31,2,0
11886490,"Newly renovated house, great access to the city",2358162,Anders,,Enskede-Årsta-Vantörs,59.27108,18.03752,Entire home/apt,2505,4,2,2018-08-12,0.14,1,85
11891173,Fin lägenhet på Södermalm!,63412889,Annette,,Södermalms,59.31034,18.0661,Entire home/apt,792,1,51,2019-09-22,1.24,1,350
11895603,Studio apartment close to the metro,38986204,Annie,,Hägersten-Liljeholmens,59.2909,17.96855,Entire home/apt,450,1,5,2018-06-27,0.32,1,0
11912549,Modern design apt in Östermalm 2 bd,18430885,Nicole,,Östermalms,59.34493,18.07248,Entire home/apt,3004,2,0,,,1,0
11914144,Humble place in centre,746616,Inderjit,,Kungsholmens,59.33239,18.03002,Entire home/apt,851,7,7,2019-08-20,0.17,1,0
11914909,Heart of Sthlm in cozy Birkastan,63573808,Klara,,Norrmalms,59.34221,18.02903,Entire home/apt,753,2,2,2016-06-06,0.05,1,0
11919400,"Large, bright and central Apartment",63381286,Bert,,Östermalms,59.34565,18.10231,Private room,411,1,13,2018-07-16,0.30,2,0
11934627,In the heart of Stockholm,63708466,Jennifer,,Södermalms,59.31889,18.07324,Entire home/apt,2505,3,0,,,1,0
11952373,Ljus och fräsch 2-rums-lgh maj-juni,22388409,Monica,,Hägersten-Liljeholmens,59.29501,17.98479,Entire home/apt,12004,1,0,,,1,365
11957645,Artist Apartment 10 mins from cente,21558358,Hannah,,Hägersten-Liljeholmens,59.2915,17.99597,Entire home/apt,753,2,2,2016-05-30,0.05,1,0
11960750,A cozy one room apartment in central Stockholm,63879185,Minna,,Kungsholmens,59.33457,18.02434,Entire home/apt,802,3,26,2019-09-17,0.65,1,53
11962346,Northvalley residence,63891109,Per,,Farsta,59.26366,18.11386,Entire home/apt,1996,5,0,,,1,362
11966558,"Big flat near Stockholm city , ideal for families!",60105043,Johanna,,Farsta,59.26196,18.08345,Entire home/apt,900,6,1,2017-01-02,0.03,1,54
11981460,Stockholm Vasastan - City 3 bedroom appartment,41494884,Håkan,,Norrmalms,59.3452,18.04833,Entire home/apt,1497,7,0,,,1,0
11986484,Cozy apartment in great location,57123695,Sanna,,Enskede-Årsta-Vantörs,59.29953,18.03858,Entire home/apt,460,5,2,2016-07-20,0.05,1,0
11989275,SOFO Södermalm with balcony,39326089,Ahmed,,Södermalms,59.31012,18.07797,Private room,1096,1,46,2018-03-27,1.09,2,271
11996496,Townhouse in central Stockholm,64142810,Niklas,,Norrmalms,59.33749,18.03852,Entire home/apt,1947,4,5,2018-07-22,0.13,1,0
12005599,Nice apartment in the center of Stockholm.,64202331,Cilla,,Norrmalms,59.33554,18.05287,Entire home/apt,1849,2,56,2019-09-22,1.32,1,349
12030077,Superfin lgh nära city!,64387088,Amanda,,Södermalms,59.31115,18.10436,Entire home/apt,704,1,4,2016-10-09,0.10,1,0
12046135,Cozyroom close to downtown withWifi,17865870,Ali,,Hägersten-Liljeholmens,59.31623,18.01149,Private room,391,2,59,2019-09-15,1.44,1,363
12048748,Charming apartment just 17 min from city central,46458120,Teresa,,Hägersten-Liljeholmens,59.29348,17.98345,Shared room,489,7,2,2016-08-20,0.05,1,0
12049139,Couch in the living room,64274145,Amer,,Hägersten-Liljeholmens,59.30181,17.99971,Shared room,401,1,0,,,1,0
12059677,"Lovely house close to the city, nature and beach",50135639,Caroline,,Bromma,59.31877,17.95347,Entire home/apt,2250,5,21,2019-08-09,0.54,1,0
12061250,Charming house with big garden!,64610514,Tobias,,Spånga-Tensta,59.38359,17.88302,Entire home/apt,1986,5,7,2019-08-12,0.18,1,15
12063499,Boende till eurovision contest!,64626436,Jennifer,,Enskede-Årsta-Vantörs,59.29425,18.09119,Entire home/apt,3004,1,0,,,1,0
12068467,A peaceful and lovely apt 7 min to Stockholm,13949120,Lasse & Linda,,Skarpnäcks,59.29202,18.11903,Entire home/apt,998,5,1,2017-08-23,0.04,1,0
12074852,Charmig lägenhet citynära,64701570,Elisabeth,,Kungsholmens,59.32749,18.00703,Entire home/apt,704,1,1,2018-06-06,0.06,1,0
12076132,Cosy apartment close to metro,3611346,Frida,,Skarpnäcks,59.27701,18.12944,Entire home/apt,597,2,0,,,1,0
12077942,Quiet 3 room apt near the central station,58343071,Petra,,Kungsholmens,59.33024,18.05023,Entire home/apt,1399,7,5,2018-08-02,0.18,1,0
12079575,Newly renovated fresh 2room apt. on Södermalm,6304339,James,,Södermalms,59.3184,18.04998,Entire home/apt,1497,30,12,2018-08-31,0.29,1,0
12082350,Large bright & close to the city!,30390348,Lyndal,,Hägersten-Liljeholmens,59.30487,17.99178,Entire home/apt,577,2,3,2016-05-27,0.07,1,0
12083367,Studio with balcony in the center of Stockholm,7295551,Felix,,Norrmalms,59.33893,18.0533,Entire home/apt,949,4,4,2017-04-28,0.10,1,0
12083668,Comfortable apartment in central Stockholm,64762413,Louisa,,Östermalms,59.3479,18.10103,Entire home/apt,900,1,7,2016-10-02,0.17,3,0
12103820,Unique house close to esc16,26806339,Stephan,,Skarpnäcks,59.2881,18.1228,Entire home/apt,4970,7,0,,,1,0
12104194,"Large 2 floor, 3 room apartment.",40174578,Irina,,Skarpnäcks,59.29193,18.11644,Entire home/apt,998,1,0,,,1,0
12106753,Family friendly in cozy Södermalm,64919031,Sofia,,Södermalms,59.318,18.06408,Entire home/apt,1849,3,5,2016-08-08,0.12,1,0
12110471,"",64947056,Ellinore,,Enskede-Årsta-Vantörs,59.2924,18.08951,Entire home/apt,1497,1,0,,,1,0
12114384,Cozy top floor flat in Old Town,46741093,Björn,,Södermalms,59.32252,18.0713,Entire home/apt,1154,4,94,2019-08-20,2.33,1,327
12148806,"Sandsborg Guest House
City close 
Budget bedroom",65225221,Eva,,Enskede-Årsta-Vantörs,59.28671,18.09359,Private room,430,2,45,2019-08-25,1.46,3,83
12148845,"Sandsborg Guest House
City close 
Superior room",65225221,Eva,,Enskede-Årsta-Vantörs,59.28689,18.09287,Private room,489,2,86,2019-09-12,2.75,3,95
12152078,The loft at Kingscliff,65248829,Filip,,Kungsholmens,59.32878,18.04991,Entire home/apt,802,1,0,,,1,0
12166517,Charming house only 20 min to city center,54735697,Matilda,,Enskede-Årsta-Vantörs,59.26996,18.03057,Entire home/apt,998,4,0,,,1,0
12171884,Cosy house close to Stockholm,65386607,Anders K,,Skärholmens,59.29216,17.92293,Entire home/apt,704,3,22,2018-12-02,0.64,1,0
12186166,Cosy apt for Eurovision-16,65465521,Charlotte,,Enskede-Årsta-Vantörs,59.28891,18.08964,Entire home/apt,597,1,1,2016-04-04,0.02,1,0
12188745,Södermalm SoFo,35377153,Robin,,Södermalms,59.30863,18.08064,Entire home/apt,792,2,6,2017-03-20,0.17,1,0
12189161,Top floor with sea view - Close to Everything!,65179917,Teresa,,Kungsholmens,59.32825,18.03308,Private room,802,3,7,2017-09-05,0.17,1,26
12193349,Super central in Stockholm,28039817,Sebastian,,Södermalms,59.31496,18.07239,Entire home/apt,998,1,12,2017-05-18,0.32,1,0
12196318,Cozy apartment in central Stockholm,38532822,Patrik,,Kungsholmens,59.33109,18.01627,Entire home/apt,841,3,3,2016-06-05,0.07,1,0
12198001,Central lovely and bright apartment in Stockholm,3523032,Paolo & Rosa,,Bromma,59.33384,17.97941,Entire home/apt,1282,6,12,2019-08-12,0.31,1,181
12199522,Nice apartment and close to city!,65590030,Sofia,,Östermalms,59.34362,18.09188,Entire home/apt,1497,4,1,2016-06-18,0.03,1,0
12200718,Cozy apartment - Tessinparken,28948608,Viktor,,Östermalms,59.34472,18.09739,Entire home/apt,597,21,1,2016-04-22,0.02,1,0
12200785,2 room apartment,22495235,Patrick,,Södermalms,59.31862,18.03221,Entire home/apt,1497,3,3,2016-06-01,0.07,1,0
12200956,Modern studio in the heart of Sofo,17069553,Anders,,Södermalms,59.31365,18.07795,Entire home/apt,861,3,90,2019-09-15,2.15,1,81
12205419,Beautiful 3 room apartment,17907555,Henrik,,Södermalms,59.31873,18.0374,Entire home/apt,1605,6,19,2019-08-09,0.45,1,74
12206219,Lovely house close to Globen!,65638565,Jerker,,Enskede-Årsta-Vantörs,59.28457,18.06853,Entire home/apt,3004,3,22,2019-08-07,0.54,1,93
12216574,"Central, ljus",65711447,Jacob Och Nora,,Östermalms,59.34845,18.06509,Entire home/apt,597,2,1,2016-07-06,0.03,1,0
12219515,3-bedroom apartment close to Södermalm,28042691,Tove,,Hägersten-Liljeholmens,59.30477,18.03051,Entire home/apt,998,2,3,2016-07-18,0.07,1,0
12223856,Cozy 3 room apt. close to Södermalm,3391687,Martin,,Hägersten-Liljeholmens,59.30773,17.98983,Entire home/apt,890,4,6,2017-01-02,0.15,1,0
12224652,Luxuary 2 room design apartment by Mariatorget,4300912,Reine,,Södermalms,59.31437,18.0638,Entire home/apt,1399,3,13,2017-02-23,0.32,1,0
12226100,Charm in the heart of Södermalm!,27588271,Fredrik,,Södermalms,59.31967,18.06091,Entire home/apt,2074,4,16,2019-07-14,0.40,1,0
12228908,Cozy base for Eurovision,4856246,Erin,,Skarpnäcks,59.29461,18.09988,Entire home/apt,1497,1,1,2016-05-16,0.02,1,0
12240824,Dreamy apartment in the older parts of Stockholm,65877763,Leonard,,Södermalms,59.32013,18.06556,Entire home/apt,1497,6,19,2019-08-31,0.49,1,87
12241440,Lägenhet i sekelskiftesstil,49681890,Michelle,,Norrmalms,59.34061,18.04079,Entire home/apt,890,5,0,,,1,0
12242192,Charming ship in Stockholm,63229532,Jessica,,Hägersten-Liljeholmens,59.30906,18.03243,Entire home/apt,1996,1,49,2017-09-04,1.19,1,0
12243056,Rymlig tvåa nära till vattnet,65893402,Jessica,,Bromma,59.34651,17.97521,Entire home/apt,753,1,0,,,1,0
12245153,"Great location, close to the city",65908694,Elin,,Bromma,59.33536,17.98455,Entire home/apt,949,3,2,2016-05-29,0.05,1,0
12246837,"Light, 2 room apartment in Vasastan",65915898,Carl,,Norrmalms,59.35008,18.0565,Entire home/apt,900,1,15,2016-10-01,0.36,1,0
12249965,Excellent living in trendiest area!,11211418,Alexandra,,Södermalms,59.31917,18.0329,Entire home/apt,900,3,19,2019-09-15,0.47,1,297
12250121,Villa close to Stockholm City,65646160,Fredrik,,Farsta,59.27132,18.08152,Entire home/apt,1096,6,0,,,1,0
12265416,Charming apt close to water & city,35133723,Anna,,Kungsholmens,59.32075,17.98646,Entire home/apt,792,5,5,2017-06-06,0.12,1,0
12267135,*ESC* - nice flat near Hornstull,59755721,Maria,,Hägersten-Liljeholmens,59.29411,17.99628,Entire home/apt,1066,2,0,,,1,0
12271008,Shared app. perfect location,41854293,Malou,,Bromma,59.33037,17.91021,Private room,998,1,1,2016-06-04,0.02,2,0
12271662,Old style charm,43705547,Moa,,Södermalms,59.31692,18.09027,Private room,470,4,1,2016-05-17,0.02,1,0
12272399,Cozy studio - best location inSOFO,1436617,Anna,,Södermalms,59.31107,18.07991,Entire home/apt,1203,28,21,2017-10-15,0.50,1,0
12284044,BEAUTIFUL CENTRAL FLAT IN SOFO,3499495,Sophie,,Södermalms,59.30962,18.07489,Entire home/apt,988,2,2,2016-08-24,0.05,2,0
12300079,"Central 2-room apt w balcony, 2-4 p",19035960,Olle,,Kungsholmens,59.33295,18.04448,Entire home/apt,1096,1,12,2019-08-11,0.29,1,0
12307390,Near by The Tele2 & globe arenas!,66362932,Klipsk,,Skarpnäcks,59.29757,18.09988,Entire home/apt,254,3,9,2016-08-28,0.22,1,0
12315671,Charming and clean family house!,11473597,Karin,,Farsta,59.27473,18.07434,Entire home/apt,2505,4,3,2019-09-09,0.34,1,363
12321826,3 room luxury apartment with big terrace near Sofo,39589880,Anna,,Södermalms,59.30276,18.09828,Entire home/apt,1203,5,4,2016-11-29,0.10,2,0
12328915,Charming house close to Stockholm.,53959406,Madeleine,,Bromma,59.32143,17.95428,Entire home/apt,2602,7,1,2017-06-01,0.04,1,351
12340031,"Supercentral Södermalm cosy room, warm home",559969,Natalie,,Södermalms,59.31452,18.06926,Private room,753,2,38,2017-07-30,1.01,1,0
12352878,New produced apartment.,66712026,Maria,,Östermalms,59.35546,18.08796,Entire home/apt,1047,2,2,2016-05-05,0.05,1,0
12360705,Luxury apartment in prime location,44855850,Toni,,Kungsholmens,59.33009,18.04251,Entire home/apt,2505,10,8,2019-08-10,0.20,1,16
12361376,"Middle of the city, next to the airport buses!",33383366,Christian,,Kungsholmens,59.3334,18.02869,Entire home/apt,900,4,10,2019-08-13,0.36,1,0
12368756,Great Studio in Södermalm,16375138,Hedvig Catrine,,Södermalms,59.31178,18.07689,Entire home/apt,998,1,2,2016-05-15,0.05,1,0
12379446,Spacious w terrific view in Sofo,35555218,Frida,,Södermalms,59.31058,18.08902,Entire home/apt,900,3,3,2017-08-14,0.11,1,0
12380646,"Nice apartment, close to City.",53951538,Anna,,Bromma,59.33191,17.95087,Private room,802,1,0,,,1,88
12381372,Light artistic room south Stockholm,11455064,Lova,,Hägersten-Liljeholmens,59.29386,17.9968,Private room,411,1,11,2017-06-20,0.27,1,0
12381547,"Large, bright, just renovated 25 sqm room",1724256,Armin,,Rinkeby-Tensta,59.39756,17.939,Private room,499,30,4,2019-05-26,0.14,2,362
12382242,Large Sunny Room in Kristineberg,66925518,Anita,,Kungsholmens,59.33537,17.99891,Private room,391,3,78,2018-04-18,1.97,1,0
12383182,Gay friendly room+gym/sauna/pool/jogging i nature,65950728,Michael,,Enskede-Årsta-Vantörs,59.26336,18.03934,Private room,499,1,4,2019-06-12,0.11,1,364
12391991,Two rooms with large sunny balcony,50377437,Martin,,Kungsholmens,59.33092,18.00399,Entire home/apt,528,2,2,2016-07-24,0.05,1,0
12403347,Bright apartment central Stockholm,5966993,Stefan,,Norrmalms,59.34355,18.03187,Entire home/apt,1751,5,0,,,1,0
12403875,Bright&well planned apt.near subway,33923560,Jenny,,Hägersten-Liljeholmens,59.30106,18.01349,Entire home/apt,597,1,6,2016-07-24,0.15,1,0
12416190,"Downtown location, walking distance",22074946,Christina,,Norrmalms,59.33856,18.05727,Entire home/apt,1878,3,49,2017-09-21,1.23,1,0
12418867,Beautiful apt in central Stockholm,47908807,Marcus,,Östermalms,59.34156,18.08343,Entire home/apt,401,25,1,2016-08-15,0.03,1,0
12430100,Exclusive apartment Stockholm City,67146866,Anna,,Norrmalms,59.33829,18.06357,Entire home/apt,4902,6,29,2018-12-19,0.72,1,0
12449784,"Cozy, quiet apartment - minutes from metro",67356754,Jenny,,Hägersten-Liljeholmens,59.29205,17.99413,Entire home/apt,597,2,16,2019-09-28,2.49,1,18
12460742,Modern studio close to centre,25342251,Johanna,,Enskede-Årsta-Vantörs,59.30042,18.03731,Entire home/apt,528,2,14,2017-04-18,0.34,2,0
12462453,Furnished room for renting,67439327,Ben,,Östermalms,59.35436,18.09047,Entire home/apt,4999,1,0,,,1,365
12468899,2 Room Loft appartment,64074628,Sandra,,Enskede-Årsta-Vantörs,59.2814,18.09124,Entire home/apt,567,3,8,2017-07-02,0.19,1,0
12477778,Cozy central apartment with balcony (85 sqm),7526062,Alvaro,,Norrmalms,59.34524,18.03241,Entire home/apt,802,1,3,2016-09-25,0.08,1,0
12481806,Stylish 2 bedroom 10mins to city!,40280068,Emma,,Skarpnäcks,59.29207,18.10859,Entire home/apt,1849,3,23,2019-05-19,0.56,1,177
12483702,Charmy apartment in Södermalm,232191,Malin,,Södermalms,59.31958,18.05568,Entire home/apt,704,2,14,2019-09-01,0.34,1,256
12490674,Lovely getaway in prime Vasastan,14159919,Mari,,Norrmalms,59.34636,18.05584,Entire home/apt,1154,3,9,2019-09-01,0.51,1,0
12498676,Cosy and fresh room in the city,65593325,Dorota,,Norrmalms,59.34927,18.05746,Private room,499,4,68,2018-08-28,1.63,1,0
12503530,Central one bedroom apartment,29467032,Frida,,Norrmalms,59.34579,18.05534,Entire home/apt,1399,5,0,,,1,0
12504431,I stan mitt i naturen!,67537165,Nina,,Östermalms,59.35561,18.08427,Entire home/apt,1301,5,0,,,1,0
12507241,Modern flat with unique view,6828230,William,,Östermalms,59.34569,18.0993,Entire home/apt,1497,60,6,2016-08-29,0.15,1,364
12511760,Nice apartment in Stockholm,67759750,Kamilla,,Hägersten-Liljeholmens,59.30462,17.96364,Entire home/apt,1565,2,29,2019-08-15,0.71,1,88
12512728,Apartment,41938886,Björn,,Södermalms,59.31784,18.04386,Entire home/apt,998,4,6,2016-10-03,0.15,1,0
12513974,43 sqm in the centre of Vasastan,58506109,Gustaf,,Norrmalms,59.34613,18.03914,Entire home/apt,1203,4,1,2016-05-16,0.02,1,0
12515137,Charming villa in a quiet neighbourhood,67777032,Eric-Marion,,Älvsjö,59.275,17.9836,Entire home/apt,998,7,6,2019-08-10,0.15,1,0
